id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,name_card,power_level,tournamentYear
swsh5-136,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,inose yukie,Tool Jammer,136,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""As long as the Pokémon this card is attached to is in the Active Spot, Pokémon Tools attached to your opponent's Active Pokémon have no effect, except for Tool Jammer."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""As long as the Pokémon this card is attached to is in the Active Spot Pokémon Tools attached to your opponents Active Pokémon have no effect except for Tool Jammer."" You may play any number of Item cards during your turn.",True,Tool Jammer,Tool Jammer,0.0001286008230452675,2023
swsh5-137,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,5ban Graphics,Tower of Darkness,137,none,Trainer,"['Stadium', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Once during each player's turn, that player may draw 2 cards. In order to use this effect, that player must discard a Single Strike card from their hand."", ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"""Once during each players turn that player may draw 2 cards. In order to use this effect that player must discard a Single Strike card from their hand."" ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Tower of Darkness,Tower of Darkness,0.004243827160493827,2023
swsh5-138,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,5ban Graphics,Tower of Waters,138,none,Trainer,"['Stadium', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""The Retreat Cost of each Rapid Strike Pokémon in play (both yours and your opponent's) is ColorlessColorless less."", ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"""The Retreat Cost of each Rapid Strike Pokémon in play (both yours and your opponents) is ColorlessColorless less."" ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Tower of Waters,Tower of Waters,0.026363168724279837,2023
swsh5-139,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Toyste Beach,Urn of Vitality,139,none,Trainer,"['Item', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Shuffle up to 2 Single Strike Energy cards from your discard pile into your deck.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Shuffle up to 2 Single Strike Energy cards from your discard pile into your deck. You may play any number of Item cards during your turn.,True,Urn of Vitality,Urn of Vitality,0.09272119341563786,2023
swsh6-129,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Agatha,129,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Move up to 3 damage counters from your Active Pokémon to your opponent's Active Pokémon."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Move up to 3 damage counters from your Active Pokémon to your opponents Active Pokémon."" You may play only 1 Supporter card during your turn.",True,Agatha,Agatha,0.0001286008230452675,2023
swsh6-130,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Avery,130,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Draw 3 cards. If you drew any cards in this way, your opponent discards Pokémon from their Bench until they have 3.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Draw 3 cards. If you drew any cards in this way your opponent discards Pokémon from their Bench until they have 3. You may play only 1 Supporter card during your turn.,True,Avery,Avery,0.00874485596707819,2023
swsh6-131,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Megumi Mizutani,Brawly,131,none,Trainer,"['Supporter', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for up to 3 Basic Rapid Strike Pokémon and put them onto your Bench. Then, shuffle your deck.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Search your deck for up to 3 Basic Rapid Strike Pokémon and put them onto your Bench. Then shuffle your deck. You may play only 1 Supporter card during your turn.,True,Brawly,,0.0,2023
swsh6-133,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Toyste Beach,Crushing Gloves,133,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Metal Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Metal Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn.",True,Crushing Gloves,,0.0,2023
swsh6-134,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Megumi Mizutani,Doctor,134,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Draw 2 cards. If your opponent's Active Pokémon is a Pokémon VMAX, draw 2 more cards."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Draw 2 cards. If your opponents Active Pokémon is a Pokémon VMAX draw 2 more cards."" You may play only 1 Supporter card during your turn.",True,Doctor,,0.0,2023
swsh6-135,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Oswaldo KATO,Dyna Tree Hill,135,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Pokémon (both yours and your opponent's) can't be healed."", ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"""Pokémon (both yours and your opponents) cant be healed."" ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Dyna Tree Hill,Dyna Tree Hill,0.0001286008230452675,2023
swsh6-136,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Studio Bora Inc.,Echoing Horn,136,none,Trainer,"['Item', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Put a Basic Pokémon from your opponent's discard pile onto their Bench."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Put a Basic Pokémon from your opponents discard pile onto their Bench."" You may play any number of Item cards during your turn.",True,Echoing Horn,Echoing Horn,0.053626543209876545,2023
swsh6-137,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,AYUMI ODASHIMA,Expedition Uniform,137,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Look at the bottom 3 cards of your deck and put them on top of your deck in any order.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Look at the bottom 3 cards of your deck and put them on top of your deck in any order. You may play any number of Item cards during your turn.,True,Expedition Uniform,Expedition Uniform,0.000257201646090535,2023
swsh6-138,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Toyste Beach,Fire-Resistant Gloves,138,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Fire Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Fire Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn.",True,Fire-Resistant Gloves,,0.0,2023
swsh6-139,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Megumi Mizutani,Flannery,139,none,Trainer,"['Supporter', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Discard a Special Energy from 1 of your opponent's Pokémon, and discard a Stadium in play."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Discard a Special Energy from 1 of your opponents Pokémon and discard a Stadium in play."" You may play only 1 Supporter card during your turn.",True,Flannery,Flannery,0.0006430041152263374,2023
swsh6-140,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,sadaji,Fog Crystal,140,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for a Psychic Energy card or a Basic Psychic Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Search your deck for a Psychic Energy card or a Basic Psychic Pokémon reveal it and put it into your hand. Then shuffle your deck. You may play any number of Item cards during your turn.,True,Fog Crystal,Fog Crystal,0.11406893004115226,2023
swsh6-141,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,inose yukie,Galarian Chestplate,141,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'If the Pokémon this card is attached to has ""Galarian"" in its name, it takes 30 less damage from attacks from your opponent\'s Pokémon (after applying Weakness and Resistance).', 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" If the Pokémon this card is attached to has ""Galarian"" in its name it takes 30 less damage from attacks from your opponent\s Pokémon (after applying Weakness and Resistance). You may play any number of Item cards during your turn.",True,Galarian Chestplate,,0.0,2023
swsh6-142,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ryuta Fuse,Honey,142,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Draw a card for each of your opponent's Benched Pokémon V."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Draw a card for each of your opponents Benched Pokémon V."" You may play only 1 Supporter card during your turn.",True,Honey,,0.0,2023
swsh6-143,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Toyste Beach,Justified Gloves,143,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Darkness Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Darkness Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn.",True,Justified Gloves,Justified Gloves,0.0011574074074074073,2023
swsh6-144,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Karen's Conviction,144,none,Trainer,"['Supporter', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""During this turn, your Single Strike Pokémon's attacks do 20 more damage to your opponent's Active Pokémon for each Prize card your opponent has taken (before applying Weakness and Resistance)."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""During this turn your Single Strike Pokémons attacks do 20 more damage to your opponents Active Pokémon for each Prize card your opponent has taken (before applying Weakness and Resistance)."" You may play only 1 Supporter card during your turn.",True,Karen's Conviction,Karen's Conviction,0.0033436213991769547,2023
swsh6-146,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,take,Melony,146,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Attach a Water Energy card from your discard pile to 1 of your Pokémon V. If you do, draw 3 cards.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Attach a Water Energy card from your discard pile to 1 of your Pokémon V. If you do draw 3 cards. You may play only 1 Supporter card during your turn.,True,Melony,Melony,0.0363940329218107,2023
swsh6-147,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Oswaldo KATO,Old Cemetery,147,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Whenever any player attaches an Energy card from their hand to 1 of their non-Psychic Pokémon, put 2 damage counters on that Pokémon.', ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"Whenever any player attaches an Energy card from their hand to 1 of their non-Psychic Pokémon put 2 damage counters on that Pokémon. ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Old Cemetery,,0.0,2023
swsh6-148,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Oswaldo KATO,Path to the Peak,148,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Pokémon with a Rule Box in play (both yours and your opponent's) have no Abilities. (Pokémon V, Pokémon-GX, etc. have Rule Boxes.)"", ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play, you can't play this card.""]",E,none,none,none,"""Pokémon with a Rule Box in play (both yours and your opponents) have no Abilities. (Pokémon V Pokémon-GX etc. have Rule Boxes.)"" ""This Stadium stays in play when you play it. Discard it if another Stadium comes into play. If a Stadium with the same name is in play you cant play this card.""",True,Path to the Peak,Path to the Peak,0.20588991769547324,2023
swsh6-149,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,kirisAki,Peonia,149,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Put up to 3 Prize cards into your hand. Then, for each Prize card you put into your hand in this way, put a card from your hand face down as a Prize card.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Put up to 3 Prize cards into your hand. Then for each Prize card you put into your hand in this way put a card from your hand face down as a Prize card. You may play only 1 Supporter card during your turn.,True,Peonia,Peonia,0.003472222222222222,2023
swsh6-150,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Peony,150,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Discard your hand and search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Discard your hand and search your deck for up to 2 Trainer cards reveal them and put them into your hand. Then shuffle your deck. You may play only 1 Supporter card during your turn.,True,Peony,Peony,0.0001286008230452675,2023
swsh6-151,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,5ban Graphics,Rapid Strike Scroll of the Skies,151,none,Trainer,"['Pokémon Tool', 'Rapid Strike']",none,none,none,none,none,"[{'name': 'Gravdrop', 'cost': ['Lightning', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10+', 'text': ""This attack does 50 more damage for each Energy attached to your opponent's Active Pokémon.""}]",none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'The Rapid Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.)', 'You may play any number of Item cards during your turn.']",E,none,"name: Gravdrop cost: Lightning Colorless convertedEnergyCost: 2 damage: 10+ text: ""This attack does 50 more damage for each Energy attached to your opponents Active Pokémon.""",none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" The Rapid Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) You may play any number of Item cards during your turn.",True,Rapid Strike Scroll of the Skies,,0.0,2023
swsh6-152,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,sadaji,Rugged Helmet,152,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""If the Pokémon this card is attached to is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if it is Knocked Out), put an Energy attached to the Attacking Pokémon into your opponent's hand."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""If the Pokémon this card is attached to is in the Active Spot and is damaged by an attack from your opponents Pokémon (even if it is Knocked Out) put an Energy attached to the Attacking Pokémon into your opponents hand."" You may play any number of Item cards during your turn.",True,Rugged Helmet,,0.0,2023
swsh6-153,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ken Sugimori,Siebold,153,none,Trainer,"['Supporter', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Choose up to 2 of your Rapid Strike Pokémon and heal 60 damage from each of them.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Choose up to 2 of your Rapid Strike Pokémon and heal 60 damage from each of them. You may play only 1 Supporter card during your turn.,True,Siebold,,0.0,2023
swsh6-154,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,5ban Graphics,Single Strike Scroll of Piercing,154,none,Trainer,"['Pokémon Tool', 'Single Strike']",none,none,none,none,none,"[{'name': 'Bullet Breakthrough', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""This attack's damage isn't affected by Weakness or Resistance, or by any effects on your opponent's Active Pokémon.""}]",none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'The Single Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.)', 'You may play any number of Item cards during your turn.']",E,none,"name: Bullet Breakthrough cost: Fire Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ""This attacks damage isnt affected by Weakness or Resistance or by any effects on your opponents Active Pokémon.""",none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" The Single Strike Pokémon this card is attached to can use the attack on this card. (You still need the necessary Energy to use this attack.) You may play any number of Item cards during your turn.",True,Single Strike Scroll of Piercing,,0.0,2023
swsh6-155,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Toyste Beach,Weeding Gloves,155,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Grass Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.']",E,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Grass Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn.",True,Weeding Gloves,,0.0,2023
swsh6-156,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Studio Bora Inc.,Welcoming Lantern,156,none,Trainer,"['Item', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Put a Single Strike Supporter card from your discard pile into your hand.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Put a Single Strike Supporter card from your discard pile into your hand. You may play any number of Item cards during your turn.,True,Welcoming Lantern,,0.0,2023
swsh7-141,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Megumi Mizutani,Aroma Lady,141,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Draw 2 cards. If you do, your Active Pokémon recovers from all Special Conditions.', 'You may play only 1 Supporter card during your turn.']",E,none,none,none,Draw 2 cards. If you do your Active Pokémon recovers from all Special Conditions. You may play only 1 Supporter card during your turn.,False,Aroma Lady,,0.0,2023
swsh7-142,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,sadaji,Boost Shake,142,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for a card that evolves from 1 of your Pokémon and put it onto that Pokémon to evolve it. Then, shuffle your deck. You can use this card during your first turn or on a Pokémon that was put into play this turn. Your turn ends.', 'You may play any number of Item cards during your turn.']",E,none,none,none,Search your deck for a card that evolves from 1 of your Pokémon and put it onto that Pokémon to evolve it. Then shuffle your deck. You can use this card during your first turn or on a Pokémon that was put into play this turn. Your turn ends. You may play any number of Item cards during your turn.,False,Boost Shake,,0.0,2023
swsh7-143,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Sanosuke Sakuma,Copycat,143,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Shuffle your hand into your deck. Then, draw a card for each card in your opponent's hand."", 'You may play only 1 Supporter card during your turn.']",E,none,none,none,"""Shuffle your hand into your deck. Then draw a card for each card in your opponents hand."" You may play only 1 Supporter card during your turn.",False,Copycat,,0.0,2023
swsh7-144,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Toyste Beach,Crystal Cave,144,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Once during each player's turn, that player may heal 30 damage from each of their Metal Pokémon and Dragon Pokémon.""]",E,none,none,none,"""Once during each players turn that player may heal 30 damage from each of their Metal Pokémon and Dragon Pokémon.""",False,Crystal Cave,Crystal Cave,0.005272633744855967,2023
swsh7-145,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Toyste Beach,Digging Gloves,145,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""The attacks of the Pokémon this card is attached to do 30 more damage to your opponent's Active Fighting Pokémon (before applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"""The attacks of the Pokémon this card is attached to do 30 more damage to your opponents Active Fighting Pokémon (before applying Weakness and Resistance)."" You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Digging Gloves,,0.0,2023
swsh7-146,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Ryo Ueda,Dream Ball,146,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['You can play this card only if you took it as a face-down Prize card, before you put it into your hand. Search your deck for a Pokémon and put it onto your Bench. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']",E,none,none,none,You can play this card only if you took it as a face-down Prize card before you put it into your hand. Search your deck for a Pokémon and put it onto your Bench. Then shuffle your deck. You may play any number of Item cards during your turn.,False,Dream Ball,,0.0,2023
swsh7-147,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,Studio Bora Inc.,Elemental Badge,147,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['If the Pokémon V this card is attached to has ""Vaporeon,"" ""Jolteon,"" or ""Flareon"" in its name, its attacks cost Colorless less.', 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"If the Pokémon V this card is attached to has ""Vaporeon"" ""Jolteon"" or ""Flareon"" in its name its attacks cost Colorless less. You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Elemental Badge,,0.0,2023
swsh7-148,Evolving Skies,Sword & Shield,TPCI,Eighth,8/27/2021,AYUMI ODASHIMA,Full Face Guard,148,none,Trainer,"['Item', 'Pokémon Tool']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""If the Pokémon this card is attached to has no Abilities, it takes 20 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance)."", 'You may play any number of Item cards during your turn.', ""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached.""]",E,none,none,none,"""If the Pokémon this card is attached to has no Abilities it takes 20 less damage from attacks from your opponents Pokémon (after applying Weakness and Resistance)."" You may play any number of Item cards during your turn. ""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached.""",False,Full Face Guard,Full Face Guard,0.00038580246913580245,2023
