id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,name_card,power_level,tournamentYear
sm9-156,Team Up,Sun & Moon,TPCI,Seventh,2/1/2019,5ban Graphics,Viridian Forest,156,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Once during each player's turn, that player may discard a card from their hand. If they do, that player searches their deck for a basic Energy card, reveals it, and puts it into their hand. Then, that player shuffles their deck."", ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""]",none,none,none,none,"""Once during each players turn that player may discard a card from their hand. If they do that player searches their deck for a basic Energy card reveals it and puts it into their hand. Then that player shuffles their deck."" ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card.""",True,Viridian Forest,Viridian Forest,0.01893939393939394,2021
sm9-158,Team Up,Sun & Moon,TPCI,Seventh,2/1/2019,5ban Graphics,Wondrous Labyrinth ♢,158,none,Trainer,"['Stadium', 'Prism Star']",none,none,none,none,none,none,none,none,none,Rare Prism Star,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""The attacks of non-Fairy Pokémon (both yours and your opponent's) cost Colorless more."", 'Whenever any player plays an Item or Supporter card from their hand, prevent all effects of that card done to this Stadium card.', ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card."", ""♢ (Prism Star) Rule: You can't have more than 1 ♢ card with the same name in your deck. If a ♢ card would go to the discard pile, put it in the Lost Zone instead.""]",none,none,none,none,"""The attacks of non-Fairy Pokémon (both yours and your opponents) cost Colorless more."" Whenever any player plays an Item or Supporter card from their hand prevent all effects of that card done to this Stadium card. ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card."" ""♢ (Prism Star) Rule: You cant have more than 1 ♢ card with the same name in your deck. If a ♢ card would go to the discard pile put it in the Lost Zone instead.""",True,Wondrous Labyrinth ♢,Wondrous Labyrinth ♢,0.011363636363636364,2021
sm10-164,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,Ayaka Yoshida,Beast Bringer,164,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it."", ""If you have exactly 6 Prize cards remaining, and if your opponent's Active Pokémon-GX or Pokémon-EX is Knocked Out by damage from an attack of the Ultra Beast this card is attached to, take 1 more Prize card."", 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it."" ""If you have exactly 6 Prize cards remaining and if your opponents Active Pokémon-GX or Pokémon-EX is Knocked Out by damage from an attack of the Ultra Beast this card is attached to take 1 more Prize card."" You may play as many Item cards as you like during your turn (before your attack).",True,Beast Bringer,Beast Bringer,0.011363636363636364,2021
sm10-170,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,Ryo Ueda,Energy Spinner,170,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Search your deck for a basic Energy card, reveal it, and put it into your hand. If you go second and it's your first turn, search for up to 3 basic Energy cards instead of 1. Then, shuffle your deck."", 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"""Search your deck for a basic Energy card reveal it and put it into your hand. If you go second and its your first turn search for up to 3 basic Energy cards instead of 1. Then shuffle your deck."" You may play as many Item cards as you like during your turn (before your attack).",True,Energy Spinner,Energy Spinner,0.007575757575757576,2021
sm10-173,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,Yoshinobu Saito,Fire Crystal,173,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Put 3 Fire Energy cards from your discard pile into your hand.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,Put 3 Fire Energy cards from your discard pile into your hand. You may play as many Item cards as you like during your turn (before your attack).,True,Fire Crystal,Fire Crystal,0.08712121212121213,2021
sm10-178,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,Megumi Mizutani,Lt. Surge's Strategy,178,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Banned'}",none,"['You can play this card only if you have more Prize cards remaining than your opponent.', 'During this turn, you can play 3 Supporter cards (including this card).', 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,You can play this card only if you have more Prize cards remaining than your opponent. During this turn you can play 3 Supporter cards (including this card). You may play only 1 Supporter card during your turn (before your attack).,True,Lt. Surge's Strategy,Lt. Surge's Strategy,0.003787878787878788,2021
sm10-179,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,5ban Graphics,Martial Arts Dojo,179,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""The attacks of non-Ultra Beast Pokémon that have any basic Fighting Energy attached to them (both yours and your opponent's) do 10 more damage to the opponent's Active Pokémon (before applying Weakness and Resistance). If the attacking player has more Prize cards remaining than their opponent, those attacks do 40 more damage instead."", ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""]",none,none,none,none,"""The attacks of non-Ultra Beast Pokémon that have any basic Fighting Energy attached to them (both yours and your opponents) do 10 more damage to the opponents Active Pokémon (before applying Weakness and Resistance). If the attacking player has more Prize cards remaining than their opponent those attacks do 40 more damage instead."" ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card.""",True,Martial Arts Dojo,Martial Arts Dojo,0.06439393939393939,2021
sm10-186,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,Ryo Ueda,Stealthy Hood,186,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it."", ""Prevent all effects of your opponent's Abilities done to the Pokémon this card is attached to. Remove any such existing effects."", 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it."" ""Prevent all effects of your opponents Abilities done to the Pokémon this card is attached to. Remove any such existing effects."" You may play as many Item cards as you like during your turn (before your attack).",True,Stealthy Hood,Stealthy Hood,0.011363636363636364,2021
sm10-189,Unbroken Bonds,Sun & Moon,TPCI,Seventh,5/3/2019,Hitoshi Ariga,Welder,189,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Attach up to 2 Fire Energy cards from your hand to 1 of your Pokémon. If you do, draw 3 cards.', 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,Attach up to 2 Fire Energy cards from your hand to 1 of your Pokémon. If you do draw 3 cards. You may play only 1 Supporter card during your turn (before your attack).,True,Welder,Welder,0.19696969696969696,2021
sm11-191,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,5ban Graphics,Cherish Ball,191,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for a Pokémon-GX, reveal it, and put it into your hand. Then, shuffle your deck.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,Search your deck for a Pokémon-GX reveal it and put it into your hand. Then shuffle your deck. You may play as many Item cards as you like during your turn (before your attack).,True,Cherish Ball,Cherish Ball,0.18181818181818182,2021
sm11-193,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,Ryo Ueda,Dark City,193,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Basic Darkness Pokémon in play (both yours and your opponent's) have no Retreat Cost."", ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""]",none,none,none,none,"""Basic Darkness Pokémon in play (both yours and your opponents) have no Retreat Cost."" ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card.""",True,Dark City,Dark City,0.007575757575757576,2021
sm11-197,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,5ban Graphics,Giant Hearth,197,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Once during each player's turn, that player may discard a card from their hand. If they do, that player searches their deck for up to 2 Fire Energy cards, reveals them, and puts them into their hand. Then, that player shuffles their deck."", ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""]",none,none,none,none,"""Once during each players turn that player may discard a card from their hand. If they do that player searches their deck for up to 2 Fire Energy cards reveals them and puts them into their hand. Then that player shuffles their deck."" ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card.""",True,Giant Hearth,Giant Hearth,0.13636363636363635,2021
sm11-201,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,Yoshinobu Saito,Karate Belt,201,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it."", 'If you have more Prize cards remaining than your opponent, the attacks of the Pokémon this card is attached to cost Fighting less.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it."" If you have more Prize cards remaining than your opponent the attacks of the Pokémon this card is attached to cost Fighting less. You may play as many Item cards as you like during your turn (before your attack).",True,Karate Belt,Karate Belt,0.003787878787878788,2021
sm11-206,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,sadaji,Reset Stamp,206,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Banned'}",none,"['Your opponent shuffles their hand into their deck and draws a card for each of their remaining Prize cards.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,Your opponent shuffles their hand into their deck and draws a card for each of their remaining Prize cards. You may play as many Item cards as you like during your turn (before your attack).,True,Reset Stamp,Reset Stamp,0.32575757575757575,2021
sm11-209,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,Yoshinobu Saito,Tag Switch,209,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Move up to 2 Energy from 1 of your TAG TEAM Pokémon to another of your Pokémon.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,Move up to 2 Energy from 1 of your TAG TEAM Pokémon to another of your Pokémon. You may play as many Item cards as you like during your turn (before your attack).,True,Tag Switch,Tag Switch,0.015151515151515152,2021
sm11-211,Unified Minds,Sun & Moon,TPCI,Seventh,8/2/2019,sadaji,U-Turn Board,211,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it."", 'The Retreat Cost of the Pokémon this card is attached to is Colorless less.', 'If this card is discarded from play, put it into your hand instead of the discard pile.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it."" The Retreat Cost of the Pokémon this card is attached to is Colorless less. If this card is discarded from play put it into your hand instead of the discard pile. You may play as many Item cards as you like during your turn (before your attack).",True,U-Turn Board,U-Turn Board,0.011363636363636364,2021
sm12-187,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Ryo Ueda,Chaotic Swell,187,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Whenever either player plays a Stadium card from their hand, discard that Stadium card after discarding this one. (The new Stadium card has no effect.)', ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card.""]",none,none,none,none,"Whenever either player plays a Stadium card from their hand discard that Stadium card after discarding this one. (The new Stadium card has no effect.) ""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card.""",True,Chaotic Swell,Chaotic Swell,0.07196969696969698,2021
sm12-189,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Ken Sugimori/Yusuke Ohmura,Cynthia & Caitlin,189,none,Trainer,"['Supporter', 'TAG TEAM']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Put a Supporter card from your discard pile into your hand. You can't choose Cynthia & Caitlin or a card you discarded with the effect of this card."", 'When you play this card, you may discard another card from your hand. If you do, draw 3 cards.', 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,"""Put a Supporter card from your discard pile into your hand. You cant choose Cynthia & Caitlin or a card you discarded with the effect of this card."" When you play this card you may discard another card from your hand. If you do draw 3 cards. You may play only 1 Supporter card during your turn (before your attack).",True,Cynthia & Caitlin,Cynthia & Caitlin,0.03787878787878788,2021
sm12-192,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Studio Bora Inc.,Great Catcher,192,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['You can play this card only if you discard 2 other cards from your hand.', ""Switch 1 of your opponent's Benched Pokémon-GX or Pokémon-EX with their Active Pokémon."", 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"You can play this card only if you discard 2 other cards from your hand. ""Switch 1 of your opponents Benched Pokémon-GX or Pokémon-EX with their Active Pokémon."" You may play as many Item cards as you like during your turn (before your attack).",True,Great Catcher,Great Catcher,0.10606060606060606,2021
sm12-193,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Ken Sugimori,Guzma & Hala,193,none,Trainer,"['Supporter', 'TAG TEAM']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.', 'When you play this card, you may discard 2 other cards from your hand. If you do, you may also search for a Pokémon Tool card and a Special Energy card in this way.', 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,Search your deck for a Stadium card reveal it and put it into your hand. Then shuffle your deck. When you play this card you may discard 2 other cards from your hand. If you do you may also search for a Pokémon Tool card and a Special Energy card in this way. You may play only 1 Supporter card during your turn (before your attack).,True,Guzma & Hala,Guzma & Hala,0.0946969696969697,2021
sm12-194,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,sadaji,Island Challenge Amulet,194,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Banned'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it."", ""The Pokémon-GX or Pokémon-EX this card is attached to gets -100 HP, and when it is Knocked Out by damage from an opponent's attack, that player takes 1 fewer Prize card."", 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it."" ""The Pokémon-GX or Pokémon-EX this card is attached to gets -100 HP and when it is Knocked Out by damage from an opponents attack that player takes 1 fewer Prize card."" You may play as many Item cards as you like during your turn (before your attack).",True,Island Challenge Amulet,Island Challenge Amulet,0.003787878787878788,2021
sm12-197,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Studio Bora Inc.,Lillie's Poké Doll,197,none,Trainer,['Item'],none,30.0,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Play this card as if it were a 30-HP Colorless Basic Pokémon. At any time during your turn (before your attack), if this Pokémon is your Active Pokémon, you may discard all cards from it and put it on the bottom of your deck.', ""This card can't retreat. If this card is Knocked Out, your opponent can't take any Prize cards for it."", 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,"Play this card as if it were a 30-HP Colorless Basic Pokémon. At any time during your turn (before your attack) if this Pokémon is your Active Pokémon you may discard all cards from it and put it on the bottom of your deck. ""This card cant retreat. If this card is Knocked Out your opponent cant take any Prize cards for it."" You may play as many Item cards as you like during your turn (before your attack).",True,Lillie's Poké Doll,Lillie's Poké Doll,0.04924242424242424,2021
sm12-198,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Ken Sugimori,Mallow & Lana,198,none,Trainer,"['Supporter', 'TAG TEAM']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Switch your Active Pokémon with 1 of your Benched Pokémon.', 'When you play this card, you may discard 2 other cards from your hand. If you do, heal 120 damage from the Pokémon you moved to your Bench.', 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,Switch your Active Pokémon with 1 of your Benched Pokémon. When you play this card you may discard 2 other cards from your hand. If you do heal 120 damage from the Pokémon you moved to your Bench. You may play only 1 Supporter card during your turn (before your attack).,True,Mallow & Lana,Mallow & Lana,0.0946969696969697,2021
sm12-204,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Yusuke Ohmura,Rosa,204,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Rare Holo,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""You can play this card only if 1 of your Pokémon was Knocked Out during your opponent's last turn."", 'Search your deck for a Pokémon, a Trainer card, and a basic Energy card, reveal them, and put them into your hand. Then, shuffle your deck.', 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,"""You can play this card only if 1 of your Pokémon was Knocked Out during your opponents last turn."" Search your deck for a Pokémon a Trainer card and a basic Energy card reveal them and put them into your hand. Then shuffle your deck. You may play only 1 Supporter card during your turn (before your attack).",True,Rosa,Rosa,0.015151515151515152,2021
sm12-205,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Yusuke Ohmura,Roxie,205,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Discard up to 2 Pokémon that aren't Pokémon-GX or Pokémon-EX from your hand. Draw 3 cards for each card you discarded in this way."", 'You may play only 1 Supporter card during your turn (before your attack).']",none,none,none,none,"""Discard up to 2 Pokémon that arent Pokémon-GX or Pokémon-EX from your hand. Draw 3 cards for each card you discarded in this way."" You may play only 1 Supporter card during your turn (before your attack).",True,Roxie,Roxie,0.011363636363636364,2021
sm12-206,Cosmic Eclipse,Sun & Moon,TPCI,Seventh,11/1/2019,Toyste Beach,Tag Call,206,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for up to 2 TAG TEAM cards, reveal them, and put them into your hand. Then, shuffle your deck.', 'You may play as many Item cards as you like during your turn (before your attack).']",none,none,none,none,Search your deck for up to 2 TAG TEAM cards reveal them and put them into your hand. Then shuffle your deck. You may play as many Item cards as you like during your turn (before your attack).,True,Tag Call,Tag Call,0.14015151515151514,2021
swshp-SWSH120,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Sanosuke Sakuma,Marnie,SWSH120,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Promo,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way, you draw 5 cards, and your opponent draws 4 cards.', 'You may play only 1 Supporter card during your turn.']",D,none,none,none,Each player shuffles their hand and puts it on the bottom of their deck. If either player put any cards on the bottom of their deck in this way you draw 5 cards and your opponent draws 4 cards. You may play only 1 Supporter card during your turn.,True,Marnie,Marnie,0.4962121212121212,2021
swshp-SWSH146,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,5ban Graphics,Poké Ball,SWSH146,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Promo,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Flip a coin. If heads, search your deck for a Pokémon, show it to your opponent, and put it into your hand. Shuffle your deck afterward.', 'You may play any number of Item cards during your turn.']",D,none,none,none,Flip a coin. If heads search your deck for a Pokémon show it to your opponent and put it into your hand. Shuffle your deck afterward. You may play any number of Item cards during your turn.,True,Poké Ball,,0.0,2021
swshp-SWSH152,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Yuu Nishida,Professor's Research,SWSH152,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Promo,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Discard your hand and draw 7 cards.', 'You may play only 1 Supporter card during your turn.']",D,none,none,none,Discard your hand and draw 7 cards. You may play only 1 Supporter card during your turn.,True,Professor's Research,Professor's Research,0.6515151515151515,2021
swshp-SWSH251,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Mitsuhiro Arita,Boss's Orders,SWSH251,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Promo,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"[""Switch 1 of your opponent's Benched Pokémon with their Active Pokémon."", 'You may play only 1 Supporter card during your turn.']",F,none,none,none,"""Switch 1 of your opponents Benched Pokémon with their Active Pokémon."" You may play only 1 Supporter card during your turn.",True,Boss's Orders,Boss's Orders,0.6553030303030303,2021
swsh1-156,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Yoshinobu Saito,Air Balloon,156,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'The Retreat Cost of the Pokémon this card is attached to is ColorlessColorless less.', 'You may play any number of Item cards during your turn.']",D,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" The Retreat Cost of the Pokémon this card is attached to is ColorlessColorless less. You may play any number of Item cards during your turn.",False,Air Balloon,Air Balloon,0.15151515151515152,2021
swsh1-157,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Naoki Saito,Bede,157,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Attach a basic Energy card from your hand to 1 of your Benched Pokémon.', 'You may play only 1 Supporter card during your turn.']",D,none,none,none,Attach a basic Energy card from your hand to 1 of your Benched Pokémon. You may play only 1 Supporter card during your turn.,False,Bede,,0.0,2021
swsh1-158,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,inose yukie,Big Charm,158,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'The Pokémon this card is attached to gets +30 HP.', 'You may play any number of Item cards during your turn.']",D,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" The Pokémon this card is attached to gets +30 HP. You may play any number of Item cards during your turn.",False,Big Charm,Big Charm,0.12878787878787878,2021
swsh1-163,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Ryo Ueda,Evolution Incense,163,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Search your deck for an Evolution Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.', 'You may play any number of Item cards during your turn.']",D,none,none,none,Search your deck for an Evolution Pokémon reveal it and put it into your hand. Then shuffle your deck. You may play any number of Item cards during your turn.,False,Evolution Incense,Evolution Incense,0.06439393939393939,2021
swsh1-165,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Ken Sugimori,Hop,165,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Draw 3 cards.', 'You may play only 1 Supporter card during your turn.']",D,none,none,none,Draw 3 cards. You may play only 1 Supporter card during your turn.,False,Hop,,0.0,2021
swsh1-167,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Studio Bora Inc.,Lucky Egg,167,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", ""If the Pokémon this card is attached to is Knocked Out by damage from an opponent's attack, draw cards until you have 7 cards in your hand."", 'You may play any number of Item cards during your turn.']",D,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" ""If the Pokémon this card is attached to is Knocked Out by damage from an opponents attack draw cards until you have 7 cards in your hand."" You may play any number of Item cards during your turn.",False,Lucky Egg,,0.0,2021
swsh1-168,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Yoshinobu Saito,Lum Berry,168,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach a Pokémon Tool to 1 of your Pokémon that doesn't already have a Pokémon Tool attached."", 'At the end of each turn, if the Pokémon this card is attached to is affected by any Special Conditions, it recovers from all of them, and discard this card.', 'You may play any number of Item cards during your turn.']",D,none,none,none,"""Attach a Pokémon Tool to 1 of your Pokémon that doesnt already have a Pokémon Tool attached."" At the end of each turn if the Pokémon this card is attached to is affected by any Special Conditions it recovers from all of them and discard this card. You may play any number of Item cards during your turn.",False,Lum Berry,,0.0,2021
swsh1-170,Sword & Shield,Sword & Shield,TPCI,Eighth,2/7/2020,Toyste Beach,Metal Saucer,170,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Attach a Metal Energy card from your discard pile to 1 of your Benched Metal Pokémon.', 'You may play any number of Item cards during your turn.']",D,none,none,none,Attach a Metal Energy card from your discard pile to 1 of your Benched Metal Pokémon. You may play any number of Item cards during your turn.,False,Metal Saucer,Metal Saucer,0.2727272727272727,2021
