id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,name_card,power_level,tournamentYear
ecard3-123,Skyridge,E-Card,WOTC,Second,5/12/2003,Kagemaru Himeno,Desert Shaman,123,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Shuffle your hand into your deck and draw up to 4 cards. Your opponent does the same.']",none,none,none,none,You can play only 1 Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Shuffle your hand into your deck and draw up to 4 cards. Your opponent does the same.,False,Desert Shaman,,0.0,pre_2021
ecard3-124,Skyridge,E-Card,WOTC,Second,5/12/2003,Katsura Tabata,Fast Ball,124,none,Trainer,none,none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Reveal cards from your deck until you reveal an Evolution card. Show that card to your opponent and put it into your hand. Shuffle the other revealed cards into your deck. (If you don't reveal an Evolution card, shuffle all the revealed cards back into your deck.)""]",none,none,none,none,"""Reveal cards from your deck until you reveal an Evolution card. Show that card to your opponent and put it into your hand. Shuffle the other revealed cards into your deck. (If you dont reveal an Evolution card shuffle all the revealed cards back into your deck.)""",False,Fast Ball,,0.0,pre_2021
ecard3-125,Skyridge,E-Card,WOTC,Second,5/12/2003,Kagemaru Himeno,Fisherman,125,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Choose 4 basic Energy cards from your discard pile (if there are fewer basic Energy cards than choose, take all of them), show them to your opponent, and put them into your hand.']",none,none,none,none,You can play only 1 Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Choose 4 basic Energy cards from your discard pile (if there are fewer basic Energy cards than choose take all of them) show them to your opponent and put them into your hand.,False,Fisherman,Fisherman,0.004792332268370607,pre_2021
ecard3-126,Skyridge,E-Card,WOTC,Second,5/12/2003,Katsura Tabata,Friend Ball,126,none,Trainer,none,none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Choose 1 of your opponent's Pokémon. Search your deck for a Baby Pokémon, Basic Pokémon, or Evolution card of the same type (color), show it to your opponent, and put it into your hand. Shuffle your deck afterward.""]",none,none,none,none,"""Choose 1 of your opponents Pokémon. Search your deck for a Baby Pokémon Basic Pokémon or Evolution card of the same type (color) show it to your opponent and put it into your hand. Shuffle your deck afterward.""",False,Friend Ball,Friend Ball,0.00039936102236421724,pre_2021
ecard3-127,Skyridge,E-Card,WOTC,Second,5/12/2003,Katsura Tabata,Hyper Potion,127,none,Trainer,none,none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Choose 1 of your Pokémon. Discard 1 or 2 basic Energy cards attached to that Pokémon. If you discarded 1 Energy card, remove up to 3 damage counters from that Pokémon. If you discarded 2 Energy cards, remove up to 5 damage counters from that Pokémon.']",none,none,none,none,Choose 1 of your Pokémon. Discard 1 or 2 basic Energy cards attached to that Pokémon. If you discarded 1 Energy card remove up to 3 damage counters from that Pokémon. If you discarded 2 Energy cards remove up to 5 damage counters from that Pokémon.,False,Hyper Potion,,0.0,pre_2021
ecard3-128,Skyridge,E-Card,WOTC,Second,5/12/2003,Katsura Tabata,Lure Ball,128,none,Trainer,none,none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['Flip 3 coins. For each heads, choose an Evolution card from your discard pile, show it to your opponent, and put it into your hand.']",none,none,none,none,Flip 3 coins. For each heads choose an Evolution card from your discard pile show it to your opponent and put it into your hand.,False,Lure Ball,Lure Ball,0.000998402555910543,pre_2021
ecard3-129,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Miracle Sphere α,129,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Fire Force', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30+', 'text': 'If the Pokémon using this attack has Fire and Lightning basic Energy cards attached to it, the Defending Pokémon is now Confused. If the Pokémon using this attack has Fire and Fighting basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and remove 3 damage counters from the Pokémon that Miracle Plate α is attached to.'}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Evolved Fire, Lightning, or Fighting Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Plate α.""]",none,none,name: Fire Force cost: Fire Colorless Colorless convertedEnergyCost: 3 damage: 30+ text: If the Pokémon using this attack has Fire and Lightning basic Energy cards attached to it the Defending Pokémon is now Confused. If the Pokémon using this attack has Fire and Fighting basic Energy cards attached to it this attack does 30 damage plus 10 more damage and remove 3 damage counters from the Pokémon that Miracle Plate α is attached to.,none,"""Attach this card to 1 of your Evolved Fire Lightning or Fighting Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Miracle Plate α.""",False,Miracle Sphere α,,0.0,pre_2021
ecard3-130,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Miracle Sphere β,130,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Freezing Force', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30+', 'text': 'If the Pokémon using this attack has Fire and Water basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and the Defending Pokémon is now Burned. If the Pokémon using this attack has Water and Psychic basic Energy cards attached to it, choose an Energy card attached to the Defending Pokémon, if any, and your opponent shuffles that card into his or her deck.'}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Evolved Fire, Water, or Psychic Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere β.""]",none,none,name: Freezing Force cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 30+ text: If the Pokémon using this attack has Fire and Water basic Energy cards attached to it this attack does 30 damage plus 10 more damage and the Defending Pokémon is now Burned. If the Pokémon using this attack has Water and Psychic basic Energy cards attached to it choose an Energy card attached to the Defending Pokémon if any and your opponent shuffles that card into his or her deck.,none,"""Attach this card to 1 of your Evolved Fire Water or Psychic Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Miracle Sphere β.""",False,Miracle Sphere β,,0.0,pre_2021
ecard3-131,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Miracle Sphere γ,131,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Thunder Force', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30+', 'text': ""If the Pokémon using this attack has Grass and Lightning basic Energy cards attached to it, the Defending Pokémon is now Asleep and Poisoned. If the Pokémon using this attack has Water and Lightning basic Energy cards attached to it, this attack does 30 damage plus 10 more damage and lets you put 1 damage counter on each of your opponent's Benched Pokémon.""}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Evolved Grass, Water, or Lightning Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Miracle Sphere γ.""]",none,none,"name: Thunder Force cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 30+ text: ""If the Pokémon using this attack has Grass and Lightning basic Energy cards attached to it the Defending Pokémon is now Asleep and Poisoned. If the Pokémon using this attack has Water and Lightning basic Energy cards attached to it this attack does 30 damage plus 10 more damage and lets you put 1 damage counter on each of your opponents Benched Pokémon.""",none,"""Attach this card to 1 of your Evolved Grass Water or Lightning Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Miracle Sphere γ.""",False,Miracle Sphere γ,,0.0,pre_2021
ecard3-132,Skyridge,E-Card,WOTC,Second,5/12/2003,Midori Harada,Mirage Stadium,132,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['This card stays in play when you play it. Discard this card if another Stadium card comes into play.', ""Whenever a player tries to retreat a Pokémon during his or her turn, that player flips a coin. If heads, that player retreats that Pokémon (and discards Energy normally). If tails, that Pokémon can't retreat this turn (the player doesn't discard any Energy).""]",none,none,none,none,"This card stays in play when you play it. Discard this card if another Stadium card comes into play. ""Whenever a player tries to retreat a Pokémon during his or her turn that player flips a coin. If heads that player retreats that Pokémon (and discards Energy normally). If tails that Pokémon cant retreat this turn (the player doesnt discard any Energy).""",False,Mirage Stadium,,0.0,pre_2021
ecard3-133,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Mystery Plate α,133,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Desert Burn', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'If your opponent has 5 or more Prizes, search your deck for a Trainer card, show it to your opponent, and put it into your hand. If your opponent has only 1 Prize, the Defending Pokémon is now Burned, Paralyzed, and Poisoned.'}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate α.""]",none,none,name: Desert Burn cost: Colorless convertedEnergyCost: 1 damage:  text: If your opponent has 5 or more Prizes search your deck for a Trainer card show it to your opponent and put it into your hand. If your opponent has only 1 Prize the Defending Pokémon is now Burned Paralyzed and Poisoned.,none,"""Attach this card to 1 of your Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Mystery Plate α.""",False,Mystery Plate α,,0.0,pre_2021
ecard3-134,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Mystery Plate β,134,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Stone Crush', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'If your opponent has 5 or more Prizes, draw 3 cards. If your opponent has only 1 Prize, choose 2 Energy cards attached to the Defending Pokémon (1 if there is only 1). Your opponent shuffles those cards into his or her deck.'}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate β.""]",none,none,name: Stone Crush cost: Colorless convertedEnergyCost: 1 damage:  text: If your opponent has 5 or more Prizes draw 3 cards. If your opponent has only 1 Prize choose 2 Energy cards attached to the Defending Pokémon (1 if there is only 1). Your opponent shuffles those cards into his or her deck.,none,"""Attach this card to 1 of your Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Mystery Plate β.""",False,Mystery Plate β,,0.0,pre_2021
ecard3-135,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Mystery Plate γ,135,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Retro Cave', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""If your opponent has 5 or more Prizes, shuffle your hand into your deck and then draw 6 cards. If your opponent has exactly 2 Prizes, choose 1 of your opponent's Evolved Pokémon. Your opponent puts the top card on that Evolved Pokémon on the bottom of his or her deck. (This counts as devolving that Pokémon.)""}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate γ.""]",none,none,"name: Retro Cave cost: Colorless convertedEnergyCost: 1 damage:  text: ""If your opponent has 5 or more Prizes shuffle your hand into your deck and then draw 6 cards. If your opponent has exactly 2 Prizes choose 1 of your opponents Evolved Pokémon. Your opponent puts the top card on that Evolved Pokémon on the bottom of his or her deck. (This counts as devolving that Pokémon.)""",none,"""Attach this card to 1 of your Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Mystery Plate γ.""",False,Mystery Plate γ,,0.0,pre_2021
ecard3-136,Skyridge,E-Card,WOTC,Second,5/12/2003,Hiromichi Sugiyama,Mystery Plate δ,136,none,Trainer,['Technical Machine'],none,none,none,none,none,"[{'name': 'Healing Oasis', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'If your opponent has 5 or more Prizes, search your deck for up to 3 basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward. If your opponent has exactly 2 Prizes, remove all damage counters from 1 of your Pokémon.'}]",none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach this card to 1 of your Pokémon in play. That Pokémon may use this card's attack instead of its own. At the end of your turn, discard Mystery Plate δ.""]",none,none,name: Healing Oasis cost: Colorless convertedEnergyCost: 1 damage:  text: If your opponent has 5 or more Prizes search your deck for up to 3 basic Energy cards show them to your opponent and put them into your hand. Shuffle your deck afterward. If your opponent has exactly 2 Prizes remove all damage counters from 1 of your Pokémon.,none,"""Attach this card to 1 of your Pokémon in play. That Pokémon may use this cards attack instead of its own. At the end of your turn discard Mystery Plate δ.""",False,Mystery Plate δ,,0.0,pre_2021
ecard3-137,Skyridge,E-Card,WOTC,Second,5/12/2003,Ken Ikuji,Mystery Zone,137,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['This card stays in play when you play it. Discard this card if another Stadium card comes into play.', ""Once during each player's turn (before he or she attacks), if that player has an Evolution card in his or her hand, he or she may search his or her deck for a basic Energy card, show it to his or her opponent, and put it into his or her hand. Then that player chooses an Evolution card from his or her hand, shows it to his or her opponent, and puts it into his or her deck. That player shuffles his or her deck afterward.""]",none,none,none,none,"This card stays in play when you play it. Discard this card if another Stadium card comes into play. ""Once during each players turn (before he or she attacks) if that player has an Evolution card in his or her hand he or she may search his or her deck for a basic Energy card show it to his or her opponent and put it into his or her hand. Then that player chooses an Evolution card from his or her hand shows it to his or her opponent and puts it into his or her deck. That player shuffles his or her deck afterward.""",False,Mystery Zone,,0.0,pre_2021
ecard3-138,Skyridge,E-Card,WOTC,Second,5/12/2003,Kagemaru Himeno,Oracle,138,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Choose 2 cards from your deck and shuffle the rest of your deck. Put the chosen cards on top of your deck in any order.']",none,none,none,none,You can play only 1 Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Choose 2 cards from your deck and shuffle the rest of your deck. Put the chosen cards on top of your deck in any order.,False,Oracle,,0.0,pre_2021
ecard3-139,Skyridge,E-Card,WOTC,Second,5/12/2003,Jungo Suzuki,Star Piece,139,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach Star Piece to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card."", 'At any time between turns, if the Pokémon this card is attached to is Benched and has 2 or more damage counters on it, search your deck for an Evolution card that Pokémon evolves into and put it on top of that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward. Then, discard Star Piece.']",none,none,none,none,"""Attach Star Piece to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out discard this card."" At any time between turns if the Pokémon this card is attached to is Benched and has 2 or more damage counters on it search your deck for an Evolution card that Pokémon evolves into and put it on top of that Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward. Then discard Star Piece.",False,Star Piece,,0.0,pre_2021
ecard3-140,Skyridge,E-Card,WOTC,Second,5/12/2003,Kagemaru Himeno,Underground Expedition,140,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['You can play only 1 Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Look at the bottom 4 cards of your deck. Put 2 of those cards into your hand, and then return the remaining cards to the bottom of your deck in any order.']",none,none,none,none,You can play only 1 Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Look at the bottom 4 cards of your deck. Put 2 of those cards into your hand and then return the remaining cards to the bottom of your deck in any order.,False,Underground Expedition,,0.0,pre_2021
ecard3-141,Skyridge,E-Card,WOTC,Second,5/12/2003,Midori Harada,Underground Lake,141,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['This card stays in play when you play it. Discard this card if another Stadium card comes into play.', ""Once during each player's turn, that player may put an Omanyte or a Kabuto card from his or her discard pile onto his or her Bench. (Cards put on the Bench this way are considered Basic Pokémon.)""]",none,none,none,none,"This card stays in play when you play it. Discard this card if another Stadium card comes into play. ""Once during each players turn that player may put an Omanyte or a Kabuto card from his or her discard pile onto his or her Bench. (Cards put on the Bench this way are considered Basic Pokémon.)""",False,Underground Lake,,0.0,pre_2021
ex1-83,Ruby & Sapphire,EX,TPCI,Third,7/1/2003,Ken Sugimori,Lady Outing,83,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Search your deck for up to 3 different types of basic Energy cards, show them to your opponent, and put them into your hand. Shuffle your deck afterward.']",none,none,none,none,You can play only one Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Search your deck for up to 3 different types of basic Energy cards show them to your opponent and put them into your hand. Shuffle your deck afterward.,False,Lady Outing,,0.0,pre_2021
ex1-84,Ruby & Sapphire,EX,TPCI,Third,7/1/2003,Kazuo Yazawa,Lum Berry,84,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"[""Attach Lum Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card."", 'At any time between turns, if the Pokémon this card is attached to is affected by any Special Conditions, remove all of them. Then discard Lum Berry.']",none,none,none,none,"""Attach Lum Berry to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out discard this card."" At any time between turns if the Pokémon this card is attached to is affected by any Special Conditions remove all of them. Then discard Lum Berry.",False,Lum Berry,,0.0,pre_2021
ex1-85,Ruby & Sapphire,EX,TPCI,Third,7/1/2003,Kazuo Yazawa,Oran Berry,85,none,Trainer,['Pokémon Tool'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"[""Attach Oran Berry to 1 of your Pokémon that doesn't already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out, discard this card."", 'At any time between turns, if the Pokémon this card is attached to has at least 2 damage counters on it, remove 2 damage counters from it. Then discard Oran Berry.']",none,none,none,none,"""Attach Oran Berry to 1 of your Pokémon that doesnt already have a Pokémon Tool attached to it. If that Pokémon is Knocked Out discard this card."" At any time between turns if the Pokémon this card is attached to has at least 2 damage counters on it remove 2 damage counters from it. Then discard Oran Berry.",False,Oran Berry,,0.0,pre_2021
ex1-88,Ruby & Sapphire,EX,TPCI,Third,7/1/2003,Katsura Tabata,PokéNav,88,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['Look at the top 3 cards of your deck, and choose a Basic Pokémon, Evolution card, or Energy card. Show it to your opponent and put it into your hand. Put the 2 other cards back on top of your deck in any order.']",none,none,none,none,Look at the top 3 cards of your deck and choose a Basic Pokémon Evolution card or Energy card. Show it to your opponent and put it into your hand. Put the 2 other cards back on top of your deck in any order.,False,PokéNav,PokéNav,0.000998402555910543,pre_2021
ex1-89,Ruby & Sapphire,EX,TPCI,Third,7/1/2003,Ken Sugimori,Professor Birch,89,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Draw cards from your deck until you have 6 cards in your hand.']",none,none,none,none,You can play only one Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Draw cards from your deck until you have 6 cards in your hand.,False,Professor Birch,,0.0,pre_2021
ex2-86,Sandstorm,EX,TPCI,Third,9/18/2003,Ryo Ueda,Double Full Heal,86,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,['Remove all Special Conditions from each of your Active Pokémon.'],none,none,none,none,Remove all Special Conditions from each of your Active Pokémon.,False,Double Full Heal,,0.0,pre_2021
ex2-87,Sandstorm,EX,TPCI,Third,9/18/2003,Ken Sugimori,Lanette's Net Search,87,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Search your deck for up to 3 different types of Basic Pokémon cards (excluding Baby Pokémon), show them to your opponent, and put them into your hand. Shuffle your deck afterward.']",none,none,none,none,You can play only one Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Search your deck for up to 3 different types of Basic Pokémon cards (excluding Baby Pokémon) show them to your opponent and put them into your hand. Shuffle your deck afterward.,False,Lanette's Net Search,,0.0,pre_2021
ex2-88,Sandstorm,EX,TPCI,Third,9/18/2003,Ryo Ueda,Rare Candy,88,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['Choose 1 of your Basic Pokémon in play. If you have a Stage 1 or Stage 2 card that evolves from that Pokémon in your hand, put that card on the Basic Pokémon. (This counts as evolving that Pokémon.)']",none,none,none,none,Choose 1 of your Basic Pokémon in play. If you have a Stage 1 or Stage 2 card that evolves from that Pokémon in your hand put that card on the Basic Pokémon. (This counts as evolving that Pokémon.),False,Rare Candy,Rare Candy,0.07727635782747604,pre_2021
ex2-89,Sandstorm,EX,TPCI,Third,9/18/2003,Ken Sugimori,Wally's Training,89,none,Trainer,['Supporter'],none,none,none,none,none,none,none,none,none,Uncommon,none,none,{'unlimited': 'Legal'},none,"['You can play only one Supporter card each turn. When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.', 'Search your deck for a card that evolves from your Active Pokémon (choose 1 if there are 2) and put it on your Active Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.']",none,none,none,none,You can play only one Supporter card each turn. When you play this card put it next to your Active Pokémon. When your turn ends discard this card. Search your deck for a card that evolves from your Active Pokémon (choose 1 if there are 2) and put it on your Active Pokémon. (This counts as evolving that Pokémon.) Shuffle your deck afterward.,False,Wally's Training,,0.0,pre_2021
ex2-90,Sandstorm,EX,TPCI,Third,9/18/2003,Ryo Ueda,Claw Fossil,90,none,Trainer,['Item'],none,40.0,none,none,"[{'name': 'Jagged Stone', 'text': ""If Claw Fossil is your Active Pokémon and is damaged by an opponent's attack (even if Claw Fossil is Knocked Out), put 1 damage counter on the Attacking Pokémon."", 'type': 'Poké-Body'}]",none,none,none,none,Common,none,none,{'unlimited': 'Legal'},none,"[""Play Claw Fossil as if it were a Basic Pokémon. While in play, Claw Fossil counts as a Colorless Pokémon (instead of a Trainer card). Claw Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions. If Claw Fossil is Knocked Out, it doesn't count as a Knocked Out Pokémon. (Discard it anyway.) At any time during your turn before your attack, you may discard Claw Fossil from play.""]",none,none,none,"name: Jagged Stone text: ""If Claw Fossil is your Active Pokémon and is damaged by an opponents attack (even if Claw Fossil is Knocked Out) put 1 damage counter on the Attacking Pokémon."" type: Poké-Body","""Play Claw Fossil as if it were a Basic Pokémon. While in play Claw Fossil counts as a Colorless Pokémon (instead of a Trainer card). Claw Fossil has no attacks of its own cant retreat and cant be affected by any Special Conditions. If Claw Fossil is Knocked Out it doesnt count as a Knocked Out Pokémon. (Discard it anyway.) At any time during your turn before your attack you may discard Claw Fossil from play.""",False,Claw Fossil,,0.0,pre_2021
ex2-92,Sandstorm,EX,TPCI,Third,9/18/2003,Ryo Ueda,Root Fossil,92,none,Trainer,['Item'],none,40.0,none,none,"[{'name': 'Spongy Stone', 'text': 'At any time between turns, remove 1 damage counter from Root Fossil.', 'type': 'Poké-Body'}]",none,none,none,none,Common,none,none,{'unlimited': 'Legal'},none,"[""Play Root Fossil as if it were a Basic Pokémon. While in play, Root Fossil counts as a Colorless Pokémon (instead of a Trainer card). Root Fossil has no attacks of its own, can't retreat, and can't be affected by any Special Conditions. If Root Fossil is Knocked Out, it doesn't count as a Knocked Out Pokémon. (Discard it anyway.) At any time during your turn before your attack, you may discard Root Fossil from play.""]",none,none,none,name: Spongy Stone text: At any time between turns remove 1 damage counter from Root Fossil. type: Poké-Body,"""Play Root Fossil as if it were a Basic Pokémon. While in play Root Fossil counts as a Colorless Pokémon (instead of a Trainer card). Root Fossil has no attacks of its own cant retreat and cant be affected by any Special Conditions. If Root Fossil is Knocked Out it doesnt count as a Knocked Out Pokémon. (Discard it anyway.) At any time during your turn before your attack you may discard Root Fossil from play.""",False,Root Fossil,,0.0,pre_2021
np-26,Nintendo Black Star Promos,NP,TPCI,Third,10/1/2003,Sumiyoshi Kizuki,Tropical Wind,26,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Promo,none,none,{'unlimited': 'Legal'},none,"['Flip a coin. If heads, remove 2 damage counters from each Active Pokémon (remove 1 damage counter if a Pokémon has only 1). If tails, each Active Pokémon is now Asleep.']",none,none,none,none,Flip a coin. If heads remove 2 damage counters from each Active Pokémon (remove 1 damage counter if a Pokémon has only 1). If tails each Active Pokémon is now Asleep.,False,Tropical Wind,,0.0,pre_2021
np-27,Nintendo Black Star Promos,NP,TPCI,Third,10/1/2003,Sumiyoshi Kizuki,Tropical Tidal Wave,27,none,Trainer,['Item'],none,none,none,none,none,none,none,none,none,Promo,none,none,{'unlimited': 'Legal'},none,"['Flip a coin. If heads, discard all Trainer cards your opponent has in play. If tails, discard all Trainer (excluding Supporter cards) you have in play.']",none,none,none,none,Flip a coin. If heads discard all Trainer cards your opponent has in play. If tails discard all Trainer (excluding Supporter cards) you have in play.,False,Tropical Tidal Wave,,0.0,pre_2021
np-28,Nintendo Black Star Promos,NP,TPCI,Third,10/1/2003,Ryo Ueda,Championship Arena,28,none,Trainer,['Stadium'],none,none,none,none,none,none,none,none,none,Promo,none,none,{'unlimited': 'Legal'},none,"[""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play, you can't play this card."", ""At the end of each player's turn, if that player has 8 or more cards in his or her hand, that player discards a number of cards until that player has 7 cards left in his or her hand.""]",none,none,none,none,"""This card stays in play when you play it. Discard this card if another Stadium card comes into play. If another card with the same name is in play you cant play this card."" ""At the end of each players turn if that player has 8 or more cards in his or her hand that player discards a number of cards until that player has 7 cards left in his or her hand.""",False,Championship Arena,,0.0,pre_2021
