id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swshp-SWSH219,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Ayaka Yoshida,Boltund V,SWSH219,['Lightning'],Pokémon,"['Basic', 'V']",none,200.0,none,none,none,"[{'name': 'Smash Turn', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': 'You may switch this Pokémon with 1 of your Benched Pokémon.'}, {'name': 'Electrobullet', 'cost': ['Lightning', 'Lightning', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ""This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Promo,none,[836],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",E,none,"name: Smash Turn cost: Lightning convertedEnergyCost: 1 damage: 30 text: You may switch this Pokémon with 1 of your Benched Pokémon. name: Electrobullet cost: Lightning Lightning Colorless convertedEnergyCost: 3 damage: 120 text: ""This attack also does 30 damage to 1 of your opponents Benched Pokémon. (Dont apply Weakness and Resistance for Benched Pokémon.)""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,219-boltundv,0.0,2022
swshp-SWSH238,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,5ban Graphics,Hisuian Decidueye V,SWSH238,['Fighting'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Mountain Hunt', 'cost': ['Fighting'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 cards and put them into your hand. Then, shuffle your deck.'}, {'name': 'Close-Quarters Shooting', 'cost': ['Fighting', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ""This attack's damage isn't affected by any effects on your opponent's Active Pokémon.""}]","[{'type': 'Psychic', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[724],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Mountain Hunt cost: Fighting convertedEnergyCost: 1 damage:  text: Search your deck for up to 2 cards and put them into your hand. Then shuffle your deck. name: Close-Quarters Shooting cost: Fighting Colorless Colorless convertedEnergyCost: 3 damage: 100 text: ""This attacks damage isnt affected by any effects on your opponents Active Pokémon.""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,238-hisuiandecidueyev,0.0017231476163124641,2022
swshp-SWSH239,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,5ban Graphics,Hisuian Samurott V,SWSH239,['Darkness'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Basket Crash', 'cost': ['Darkness'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Discard up to 2 Pokémon Tools from your opponent's Pokémon.""}, {'name': 'Shadow Slash', 'cost': ['Darkness', 'Darkness', 'Darkness'], 'convertedEnergyCost': 3, 'damage': '180', 'text': 'Discard an Energy from this Pokémon.'}]","[{'type': 'Grass', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[503],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Basket Crash cost: Darkness convertedEnergyCost: 1 damage:  text: ""Discard up to 2 Pokémon Tools from your opponents Pokémon."" name: Shadow Slash cost: Darkness Darkness Darkness convertedEnergyCost: 3 damage: 180 text: Discard an Energy from this Pokémon.",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,239-hisuiansamurottv,0.00043078690407811603,2022
swshp-SWSH241,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Uta,Gengar,SWSH241,['Psychic'],Pokémon,['Stage 2'],none,120.0,Haunter,none,"[{'name': 'Netherworld Gate', 'text': 'Once during your turn, if this Pokémon is in your discard pile, you may put it onto your Bench. If you do, put 3 damage counters on this Pokémon.', 'type': 'Ability'}]","[{'name': 'Screaming Circle', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Put 2 damage counters on your opponent's Active Pokémon for each of your opponent's Benched Pokémon.""}]","[{'type': 'Darkness', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,"On the night of a full moon, if shadows move on their own and laugh, it must be Gengar's doing.",[94],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,F,none,"name: Screaming Circle cost: Psychic convertedEnergyCost: 1 damage:  text: ""Put 2 damage counters on your opponents Active Pokémon for each of your opponents Benched Pokémon.""",name: Netherworld Gate text: Once during your turn if this Pokémon is in your discard pile you may put it onto your Bench. If you do put 3 damage counters on this Pokémon. type: Ability,none,True,241-gengar,0.0011487650775416428,2022
swshp-SWSH242,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Teeziro,Comfey,SWSH242,['Psychic'],Pokémon,['Basic'],none,70.0,none,none,"[{'name': 'Flower Selecting', 'text': 'Once during your turn, if this Pokémon is in the Active Spot, you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card in the Lost Zone.', 'type': 'Ability'}]","[{'name': 'Spinning Attack', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]",['Colorless'],1.0,Promo,"Comfey picks flowers with its vine and decorates itself with them. For some reason, flowers won't wither once they're attached to a Comfey.",[764],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Spinning Attack cost: Psychic Colorless convertedEnergyCost: 2 damage: 30 text: ,name: Flower Selecting text: Once during your turn if this Pokémon is in the Active Spot you may look at the top 2 cards of your deck and put 1 of them into your hand. Put the other card in the Lost Zone. type: Ability,none,True,242-comfey,0.16197587593337162,2022
swshp-SWSH244,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Taira Akitsu,Scorbunny,SWSH244,['Fire'],Pokémon,['Basic'],none,60.0,none,['Raboot'],none,"[{'name': 'Flaring Dash', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Flip a coin until you get tails. For each heads, draw a card.'}, {'name': 'Flare', 'cost': ['Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '30', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",['Colorless'],1.0,Promo,"It has special pads on the backs of its feet, and one on its nose. Once it's raring to fight, these pads radiate tremendous heat.",[813],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Flaring Dash cost: Fire convertedEnergyCost: 1 damage:  text: Flip a coin until you get tails. For each heads draw a card. name: Flare cost: Fire Colorless Colorless convertedEnergyCost: 3 damage: 30 text: ,none,none,True,244-scorbunny,0.0,2022
swshp-SWSH245,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Yuya Oka,Croagunk,SWSH245,['Darkness'],Pokémon,['Basic'],none,60.0,none,['Toxicroak'],none,"[{'name': 'Corkscrew Punch', 'cost': ['Darkness'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Promo,"Once diluted, its poison becomes medicinal. This Pokémon came into popularity after a pharmaceutical company chose it as a mascot.",[453],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Corkscrew Punch cost: Darkness convertedEnergyCost: 1 damage: 20 text: ,none,none,True,245-croagunk,0.0,2022
swshp-SWSH250,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,PLANETA Tsuji,Lumineon V,SWSH250,['Water'],Pokémon,"['Basic', 'V']",none,170.0,none,none,"[{'name': 'Luminous Sign', 'text': 'When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.', 'type': 'Ability'}]","[{'name': 'Aqua Return', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': 'Shuffle this Pokémon and all attached cards into your deck.'}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Promo,none,[457],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,name: Aqua Return cost: Water Colorless Colorless convertedEnergyCost: 3 damage: 120 text: Shuffle this Pokémon and all attached cards into your deck.,name: Luminous Sign text: When you play this Pokémon from your hand onto your Bench during your turn you may search your deck for a Supporter card reveal it and put it into your hand. Then shuffle your deck. type: Ability,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,25-lumineonv,0.16039632395175188,2022
swshp-SWSH253,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,aky CG Works,Origin Forme Palkia V,SWSH253,['Water'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Rule the Region', 'cost': ['Water'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for a Stadium card, reveal it, and put it into your hand. Then, shuffle your deck.'}, {'name': 'Hydro Break', 'cost': ['Water', 'Water', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '200', 'text': ""During your next turn, this Pokémon can't attack.""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[484],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Rule the Region cost: Water convertedEnergyCost: 1 damage:  text: Search your deck for a Stadium card reveal it and put it into your hand. Then shuffle your deck. name: Hydro Break cost: Water Water Colorless convertedEnergyCost: 3 damage: 200 text: ""During your next turn this Pokémon cant attack.""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,253-originformepalkiav,0.043365881677197016,2022
swshp-SWSH254,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,aky CG Works,Origin Forme Palkia VSTAR,SWSH254,['Water'],Pokémon,['VSTAR'],none,280.0,Origin Forme Palkia V,none,"[{'name': 'Star Portal', 'text': ""During your turn, you may attach up to 3 Water Energy cards from your discard pile to your Water Pokémon in any way you like. (You can't use more than 1 VSTAR Power in a game.)"", 'type': 'Ability'}]","[{'name': 'Subspace Swell', 'cost': ['Water', 'Water'], 'convertedEnergyCost': 2, 'damage': '60+', 'text': ""This attack does 20 more damage for each Benched Pokémon (both yours and your opponent's).""}]","[{'type': 'Lightning', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[484],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['VSTAR rule: When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Subspace Swell cost: Water Water convertedEnergyCost: 2 damage: 60+ text: ""This attack does 20 more damage for each Benched Pokémon (both yours and your opponents).""","name: Star Portal text: ""During your turn you may attach up to 3 Water Energy cards from your discard pile to your Water Pokémon in any way you like. (You cant use more than 1 VSTAR Power in a game.)"" type: Ability",VSTAR rule: When your Pokémon VSTAR is Knocked Out your opponent takes 2 Prize cards.,True,254-originformepalkiavstar,0.03991958644457209,2022
swshp-SWSH255,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,5ban Graphics,Origin Forme Dialga V,SWSH255,['Metal'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Metal Coating', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Attach up to 2 Metal Energy cards from your discard pile to this Pokémon.'}, {'name': 'Temporal Rupture', 'cost': ['Metal', 'Metal', 'Metal', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '180', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[483],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]","['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,name: Metal Coating cost: Colorless convertedEnergyCost: 1 damage:  text: Attach up to 2 Metal Energy cards from your discard pile to this Pokémon. name: Temporal Rupture cost: Metal Metal Metal Colorless convertedEnergyCost: 4 damage: 180 text: ,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,255-originformedialgav,0.0010051694428489374,2022
swshp-SWSH256,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,5ban Graphics,Origin Forme Dialga VSTAR,SWSH256,['Metal'],Pokémon,['VSTAR'],none,280.0,Origin Forme Dialga V,none,none,"[{'name': 'Metal Blast', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '40+', 'text': 'This attack does 40 more damage for each Metal Energy attached to this Pokémon.'}, {'name': 'Star Chronos', 'cost': ['Metal', 'Metal', 'Metal', 'Metal', 'Colorless'], 'convertedEnergyCost': 5, 'damage': '220', 'text': ""Take another turn after this one. (Skip Pokémon Checkup.) (You can't use more than 1 VSTAR Power in a game.)""}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Promo,none,[483],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Grass', 'value': '-30'}]","['VSTAR rule: When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Metal Blast cost: Colorless convertedEnergyCost: 1 damage: 40+ text: This attack does 40 more damage for each Metal Energy attached to this Pokémon. name: Star Chronos cost: Metal Metal Metal Metal Colorless convertedEnergyCost: 5 damage: 220 text: ""Take another turn after this one. (Skip Pokémon Checkup.) (You cant use more than 1 VSTAR Power in a game.)""",none,VSTAR rule: When your Pokémon VSTAR is Knocked Out your opponent takes 2 Prize cards.,True,256-originformedialgavstar,0.0010051694428489374,2022
swshp-SWSH259,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,PLANETA Mochizuki,Giratina V,SWSH259,['Dragon'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Abyss Seeking', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Look at the top 4 cards of your deck and put 2 of them into your hand. Put the other cards in the Lost Zone.'}, {'name': 'Shred', 'cost': ['Grass', 'Psychic', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '160', 'text': ""This attack's damage isn't affected by any effects on your opponent's Active Pokémon.""}]",none,"['Colorless', 'Colorless']",2.0,Promo,none,[487],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Abyss Seeking cost: Colorless convertedEnergyCost: 1 damage:  text: Look at the top 4 cards of your deck and put 2 of them into your hand. Put the other cards in the Lost Zone. name: Shred cost: Grass Psychic Colorless convertedEnergyCost: 3 damage: 160 text: ""This attacks damage isnt affected by any effects on your opponents Active Pokémon.""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,259-giratinav,0.0073233773693279726,2022
swshp-SWSH260,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Oswaldo KATO,Charizard V,SWSH260,['Fire'],Pokémon,"['Basic', 'V']",none,220.0,none,none,none,"[{'name': 'Incinerate', 'cost': ['Fire', 'Fire', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': ""Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.""}, {'name': 'Heat Blast', 'cost': ['Fire', 'Fire', 'Fire', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '180', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[6],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Incinerate cost: Fire Fire Colorless convertedEnergyCost: 3 damage: 90 text: ""Before doing damage discard all Pokémon Tools from your opponents Active Pokémon."" name: Heat Blast cost: Fire Fire Fire Colorless convertedEnergyCost: 4 damage: 180 text: ",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,26-charizardv,0.0008615738081562321,2022
swshp-SWSH261,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Shiburingaru,Charizard VMAX,SWSH261,['Fire'],Pokémon,['VMAX'],none,330.0,Charizard V,none,none,"[{'name': 'Claw Slash', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ''}, {'name': 'G-Max Wildfire', 'cost': ['Fire', 'Fire', 'Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 5, 'damage': '300', 'text': 'Discard 2 Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Promo,none,[6],"{'unlimited': 'Legal', 'expanded': 'Legal'}",none,"['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']",D,none,name: Claw Slash cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 100 text:  name: G-Max Wildfire cost: Fire Fire Fire Colorless Colorless convertedEnergyCost: 5 damage: 300 text: Discard 2 Energy from this Pokémon.,none,VMAX rule: When your Pokémon VMAX is Knocked Out your opponent takes 3 Prize cards.,True,261-charizardvmax,0.0008615738081562321,2022
swshp-SWSH262,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,KIYOTAKA OSHIYAMA,Charizard VSTAR,SWSH262,['Fire'],Pokémon,['VSTAR'],none,280.0,Charizard V,none,none,"[{'name': 'Explosive Fire', 'cost': ['Fire', 'Fire', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '130+', 'text': 'If this Pokémon has any damage counters on it, this attack does 100 more damage.'}, {'name': 'Star Blaze', 'cost': ['Fire', 'Fire', 'Fire', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '320', 'text': ""Discard 2 Energy from this Pokémon. (You can't use more than 1 VSTAR Power in a game.)""}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[6],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['VSTAR rule: When your Pokémon VSTAR is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Explosive Fire cost: Fire Fire Colorless convertedEnergyCost: 3 damage: 130+ text: If this Pokémon has any damage counters on it this attack does 100 more damage. name: Star Blaze cost: Fire Fire Fire Colorless convertedEnergyCost: 4 damage: 320 text: ""Discard 2 Energy from this Pokémon. (You cant use more than 1 VSTAR Power in a game.)""",none,VSTAR rule: When your Pokémon VSTAR is Knocked Out your opponent takes 2 Prize cards.,True,262-charizardvstar,0.0002871912693854107,2022
swshp-SWSH271,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Taira Akitsu,Kirlia,SWSH271,['Psychic'],Pokémon,['Stage 1'],none,80.0,Ralts,"['Gardevoir', 'Gallade']","[{'name': 'Refinement', 'text': 'You must discard a card from your hand in order to use this Ability. Once during your turn, you may draw 2 cards.', 'type': 'Ability'}]","[{'name': 'Slap', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Metal', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,"If its Trainer becomes happy, it overflows with energy, dancing joyously while spinning about.",[281],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,F,none,name: Slap cost: Psychic Colorless convertedEnergyCost: 2 damage: 30 text: ,name: Refinement text: You must discard a card from your hand in order to use this Ability. Once during your turn you may draw 2 cards. type: Ability,none,True,271-kirlia,0.005313038483630098,2022
swshp-SWSH272,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Nisota Niso,Archeops,SWSH272,['Colorless'],Pokémon,['Stage 2'],none,150.0,Archen,none,"[{'name': 'Primal Turbo', 'text': 'Once during your turn, you may search your deck for up to 2 Special Energy cards and attach them to 1 of your Pokémon. Then, shuffle your deck.', 'type': 'Ability'}]","[{'name': 'Speed Wing', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]",['Colorless'],1.0,Promo,"It needs a running start to take off. If Archeops wants to fly, it first needs to run nearly 25 mph, building speed over a course of about 2.5 miles.",[567],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}","[{'type': 'Fighting', 'value': '-30'}]",none,F,none,name: Speed Wing cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ,name: Primal Turbo text: Once during your turn you may search your deck for up to 2 Special Energy cards and attach them to 1 of your Pokémon. Then shuffle your deck. type: Ability,none,True,272-archeops,0.2925043078690408,2022
swshp-SWSH277,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,DOM,Rillaboom,SWSH277,['Grass'],Pokémon,"['Stage 2', 'Rapid Strike']",none,180.0,Thwackey,none,none,"[{'name': 'Wood Drain', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': 'Heal 30 damage from this Pokémon.'}, {'name': 'Raging Repeated Strike', 'cost': ['Grass', 'Grass', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120+', 'text': 'Discard any amount of Energy from your Pokémon. This attack does 30 more damage for each card you discarded in this way.'}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Promo,The one with the best drumming techniques becomes the boss of the troop. It has a gentle disposition and values harmony among its group.,[812],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Wood Drain cost: Grass Colorless convertedEnergyCost: 2 damage: 60 text: Heal 30 damage from this Pokémon. name: Raging Repeated Strike cost: Grass Grass Colorless convertedEnergyCost: 3 damage: 120+ text: Discard any amount of Energy from your Pokémon. This attack does 30 more damage for each card you discarded in this way.,none,none,True,277-rillaboom,0.0,2022
swshp-SWSH280,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Eske Yoshinob,Regieleki V,SWSH280,['Lightning'],Pokémon,"['Basic', 'V']",none,200.0,none,none,none,"[{'name': 'Switching Bolt', 'cost': ['Lightning'], 'convertedEnergyCost': 1, 'damage': '30', 'text': 'Switch this Pokémon with 1 of your Benched Pokémon.'}, {'name': 'Lightning Wall', 'cost': ['Lightning', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': ""During your opponent's next turn, this Pokémon takes 100 less damage from attacks (after applying Weakness and Resistance).""}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Promo,none,[894],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Switching Bolt cost: Lightning convertedEnergyCost: 1 damage: 30 text: Switch this Pokémon with 1 of your Benched Pokémon. name: Lightning Wall cost: Lightning Colorless Colorless convertedEnergyCost: 3 damage: 100 text: ""During your opponents next turn this Pokémon takes 100 less damage from attacks (after applying Weakness and Resistance).""",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,28-regielekiv,0.002441125789775991,2022
swshp-SWSH295,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,Saki Hayashiro,Virizion V,SWSH295,['Grass'],Pokémon,"['Basic', 'V']",none,200.0,none,none,"[{'name': 'Verdant Wind', 'text': ""Each of your Pokémon that has any Grass Energy attached to it can't be affected by any Special Conditions. (Remove any Special Conditions affecting those Pokémon.)"", 'type': 'Ability'}]","[{'name': 'Emerald Blade', 'cost': ['Grass', 'Grass', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '200', 'text': ""During your next turn, this Pokémon can't attack.""}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Promo,none,[640],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,"name: Emerald Blade cost: Grass Grass Colorless convertedEnergyCost: 3 damage: 200 text: ""During your next turn this Pokémon cant attack.""","name: Verdant Wind text: ""Each of your Pokémon that has any Grass Energy attached to it cant be affected by any Special Conditions. (Remove any Special Conditions affecting those Pokémon.)"" type: Ability",V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,295-virizionv,0.00043078690407811603,2022
swshp-SWSH297,SWSH Black Star Promos,Sword & Shield,TPCI,Eighth,11/15/2019,aky CG Works,Hisuian Zoroark V,SWSH297,['Colorless'],Pokémon,"['Basic', 'V']",none,210.0,none,none,none,"[{'name': 'Void Return', 'cost': [], 'convertedEnergyCost': 0, 'damage': '30', 'text': 'You may switch this Pokémon with 1 of your Benched Pokémon.'}, {'name': 'Shadow Cyclone', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '130', 'text': 'Move an Energy from this Pokémon to 1 of your Benched Pokémon.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Promo,none,[571],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",F,none,name: Void Return cost:  convertedEnergyCost: 0 damage: 30 text: You may switch this Pokémon with 1 of your Benched Pokémon. name: Shadow Cyclone cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 130 text: Move an Energy from this Pokémon to 1 of your Benched Pokémon.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,297-hisuianzoroarkv,0.0022975301550832855,2022
