id,set,series,publisher,generation,release_date,artist,name,set_num,types,supertype,subtypes,level,hp,evolvesFrom,evolvesTo,abilities,attacks,weaknesses,retreatCost,convertedRetreatCost,rarity,flavorText,nationalPokedexNumbers,legalities,resistances,rules,regulationMark,ancientTrait,cleaned_attacks,cleaned_abilities,cleaned_rules,2021_exception,temp_id,power_level,tournamentYear
swsh5-114,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Mina Nakai,Lickilicky,114,['Colorless'],Pokémon,['Stage 1'],none,140.0,Lickitung,none,none,"[{'name': 'Selickt', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '', 'text': 'Your opponent chooses to discard the top 3 cards of their deck or to discard 3 cards from their hand.'}, {'name': 'Pitch', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '100', 'text': 'Your opponent switches their Active Pokémon with 1 of their Benched Pokémon.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless', 'Colorless']",4.0,Rare,It uses its tongue much more skillfully than its hands or its feet. It can deftly pick up a single small bean with its tongue.,[463],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Selickt cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage:  text: Your opponent chooses to discard the top 3 cards of their deck or to discard 3 cards from their hand. name: Pitch cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 100 text: Your opponent switches their Active Pokémon with 1 of their Benched Pokémon.,none,none,True,114-lickilicky,0.0,2023
swsh5-115,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Shigenori Negishi,Glameow,115,['Colorless'],Pokémon,['Basic'],none,60.0,none,['Purugly'],none,"[{'name': 'Cat Kick', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Claw Slash', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]",['Colorless'],1.0,Common,"When it's happy, Glameow demonstrates beautiful movements of its tail, like a dancing ribbon.",[431],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Cat Kick cost: Colorless convertedEnergyCost: 1 damage: 10 text:  name: Claw Slash cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 40 text: ,none,none,True,115-glameow,0.0,2023
swsh5-116,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Akira Komayama,Purugly,116,['Colorless'],Pokémon,['Stage 1'],none,120.0,Glameow,none,none,"[{'name': 'Caturday', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw 3 cards. If you do, this Pokémon is now Asleep.'}, {'name': 'Claw Slash', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '120', 'text': ''}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Uncommon,"To make itself appear intimidatingly beefy, it tightly cinches its waist with its twin tails.",[432],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Caturday cost: Colorless convertedEnergyCost: 1 damage:  text: Draw 3 cards. If you do this Pokémon is now Asleep. name: Claw Slash cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 120 text: ,none,none,True,116-purugly,0.0,2023
swsh5-117,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Eske Yoshinob,Stoutland V,117,['Colorless'],Pokémon,"['Basic', 'V']",none,210.0,none,none,none,"[{'name': 'Double Dip Fangs', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ""If your opponent's Basic Pokémon is Knocked Out by damage from this attack, take 1 more Prize card.""}, {'name': 'Wild Tackle', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '200', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare Holo V,none,[508],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",E,none,"name: Double Dip Fangs cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 40 text: ""If your opponents Basic Pokémon is Knocked Out by damage from this attack take 1 more Prize card."" name: Wild Tackle cost: Colorless Colorless Colorless Colorless convertedEnergyCost: 4 damage: 200 text: This Pokémon also does 30 damage to itself.",none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,117-stoutlandv,0.0,2023
swsh5-118,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,nagimiso,Bouffalant,118,['Colorless'],Pokémon,['Basic'],none,120.0,none,none,"[{'name': 'Sap Sipper', 'text': ""This Pokémon's attacks do 60 more damage to your opponent's Grass Pokémon (before applying Weakness and Resistance)."", 'type': 'Ability'}]","[{'name': 'Head Charge', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': 'This Pokémon also does 30 damage to itself.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"Their fluffy fur absorbs damage, even if they strike foes with a fierce headbutt.",[626],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Head Charge cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 120 text: This Pokémon also does 30 damage to itself.,"name: Sap Sipper text: ""This Pokémons attacks do 60 more damage to your opponents Grass Pokémon (before applying Weakness and Resistance)."" type: Ability",none,True,118-bouffalant,0.0,2023
swsh5-119,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Eri Yamaki,Drampa,119,['Colorless'],Pokémon,['Basic'],none,120.0,none,none,none,"[{'name': 'Call for Family', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then, shuffle your deck.'}, {'name': 'Spiral Rush', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30+', 'text': 'Flip a coin until you get tails. This attack does 30 more damage for each heads.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,"Drampa is a kind and friendly Pokémon—up until it's angered. When that happens, it stirs up a gale and flattens everything around.",[780],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Call for Family cost: Colorless convertedEnergyCost: 1 damage:  text: Search your deck for up to 2 Basic Pokémon and put them onto your Bench. Then shuffle your deck. name: Spiral Rush cost: Colorless Colorless convertedEnergyCost: 2 damage: 30+ text: Flip a coin until you get tails. This attack does 30 more damage for each heads.,none,none,True,119-drampa,0.0,2023
swsh5-120,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,Saya Tsuruta,Indeedee,120,['Colorless'],Pokémon,['Basic'],none,90.0,none,none,none,"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw 2 cards.'}, {'name': 'Hand Kinesis', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10×', 'text': 'This attack does 10 damage for each card in your hand.'}]","[{'type': 'Fighting', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"Through its horns, it can pick up on the emotions of creatures around it. Positive emotions are the source of its strength.",[876],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Collect cost: Colorless convertedEnergyCost: 1 damage:  text: Draw 2 cards. name: Hand Kinesis cost: Colorless Colorless convertedEnergyCost: 2 damage: 10× text: This attack does 10 damage for each card in your hand.,none,none,True,12-indeedee,0.0001286008230452675,2023
swsh5-140,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,none,Rapid Strike Energy,140,none,Energy,"['Special', 'Rapid Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['This card can only be attached to a Rapid Strike Pokémon. If this card is attached to anything other than a Rapid Strike Pokémon, discard this card.', 'As long as this card is attached to a Pokémon, it provides 2 in any combination of Water Energy and Fighting Energy.']",E,none,none,none,This card can only be attached to a Rapid Strike Pokémon. If this card is attached to anything other than a Rapid Strike Pokémon discard this card. As long as this card is attached to a Pokémon it provides 2 in any combination of Water Energy and Fighting Energy.,True,14-rapidstrikeenergy,0.0,2023
swsh5-141,Battle Styles,Sword & Shield,TPCI,Eighth,3/19/2021,none,Single Strike Energy,141,none,Energy,"['Special', 'Single Strike']",none,none,none,none,none,none,none,none,none,Uncommon,none,none,"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['This card can only be attached to a Single Strike Pokémon. If this card is attached to anything other than a Single Strike Pokémon, discard this card.', ""As long as this card is attached to a Pokémon, it provides Fighting and Darkness Energy but provides only 1 Energy at a time, and the attacks of the Pokémon this card is attached to do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).""]",E,none,none,none,"This card can only be attached to a Single Strike Pokémon. If this card is attached to anything other than a Single Strike Pokémon discard this card. ""As long as this card is attached to a Pokémon it provides Fighting and Darkness Energy but provides only 1 Energy at a time and the attacks of the Pokémon this card is attached to do 20 more damage to your opponents Active Pokémon (before applying Weakness and Resistance).""",True,141-singlestrikeenergy,0.0,2023
swsh6-1,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Sanosuke Sakuma,Weedle,1,['Grass'],Pokémon,"['Basic', 'Single Strike']",none,40.0,none,['Kakuna'],none,"[{'name': 'Pierce', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,Its poison stinger is very powerful. Its bright-colored body is intended to warn off its enemies.,[13],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Pierce cost: Grass convertedEnergyCost: 1 damage: 20 text: ,none,none,True,1-weedle,0.0,2023
swsh6-2,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,nagimiso,Kakuna,2,['Grass'],Pokémon,"['Stage 1', 'Single Strike']",none,80.0,Weedle,['Beedrill'],none,"[{'name': 'Stiffen', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""During your opponent's next turn, this Pokémon takes 40 less damage from attacks (after applying Weakness and Resistance).""}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Uncommon,"While awaiting evolution, it hides from predators under leaves and in nooks of branches.",[14],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Stiffen cost: Grass convertedEnergyCost: 1 damage:  text: ""During your opponents next turn this Pokémon takes 40 less damage from attacks (after applying Weakness and Resistance).""",none,none,True,2-kakuna,0.0,2023
swsh6-4,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Naoyo Kimura,Ledyba,4,['Grass'],Pokémon,['Basic'],none,60.0,none,['Ledian'],none,"[{'name': 'Collect', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Draw a card.'}, {'name': 'Punch', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,These very cowardly Pokémon join together and use Reflect to protect their nest.,[165],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Collect cost: Colorless convertedEnergyCost: 1 damage:  text: Draw a card. name: Punch cost: Colorless Colorless convertedEnergyCost: 2 damage: 20 text: ,none,none,True,4-ledyba,0.0,2023
swsh6-5,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Sekio,Ledian,5,['Grass'],Pokémon,['Stage 1'],none,90.0,Ledyba,none,none,"[{'name': 'Rapid Draw', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': 'Draw 2 cards.'}, {'name': 'Air Slash', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '100', 'text': 'Discard an Energy from this Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Uncommon,"It flies through the night sky, sprinkling sparkly dust. According to some, if that dust sticks to you, good things will happen to you.",[166],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Rapid Draw cost: Colorless convertedEnergyCost: 1 damage: 20 text: Draw 2 cards. name: Air Slash cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 100 text: Discard an Energy from this Pokémon.,none,none,True,5-ledian,0.0,2023
swsh6-6,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Hasuno,Heracross,6,['Grass'],Pokémon,"['Basic', 'Single Strike']",none,120.0,none,none,none,"[{'name': 'Horn Attack', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Single-Horn Throw', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40+', 'text': 'Flip 2 coins. If both of them are heads, this attack does 160 more damage.'}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,"It roams through forests searching for sweet nectar. Although it boasts fantastic physical strength, it's not that good at flying.",[214],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Horn Attack cost: Colorless convertedEnergyCost: 1 damage: 20 text:  name: Single-Horn Throw cost: Grass Colorless convertedEnergyCost: 2 damage: 40+ text: Flip 2 coins. If both of them are heads this attack does 160 more damage.,none,none,True,6-heracross,0.0,2023
swsh6-7,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,AKIRA EGAWA,Celebi V,7,['Grass'],Pokémon,"['Basic', 'V']",none,190.0,none,none,none,"[{'name': 'Leaflet Dance', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Attach any number of Grass Energy cards from your hand to your Pokémon in any way you like.'}, {'name': 'Slash Back', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '60', 'text': 'Switch this Pokémon with 1 of your Benched Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Rare Holo V,none,[251],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",E,none,name: Leaflet Dance cost: Grass convertedEnergyCost: 1 damage:  text: Attach any number of Grass Energy cards from your hand to your Pokémon in any way you like. name: Slash Back cost: Grass Colorless convertedEnergyCost: 2 damage: 60 text: Switch this Pokémon with 1 of your Benched Pokémon.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,7-celebiv,0.0,2023
swsh6-8,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,PLANETA Tsuji,Celebi VMAX,8,['Grass'],Pokémon,['VMAX'],none,310.0,Celebi V,none,"[{'name': 'Curative Forest', 'text': 'Once during your turn, you may heal 20 damage from each of your Grass Pokémon.', 'type': 'Ability'}]","[{'name': 'Max Plant', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '130', 'text': 'Search your deck for up to 2 Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Rare Holo VMAX,none,[251],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['VMAX rule: When your Pokémon VMAX is Knocked Out, your opponent takes 3 Prize cards.']",E,none,name: Max Plant cost: Grass Colorless convertedEnergyCost: 2 damage: 130 text: Search your deck for up to 2 Pokémon reveal them and put them into your hand. Then shuffle your deck.,name: Curative Forest text: Once during your turn you may heal 20 damage from each of your Grass Pokémon. type: Ability,VMAX rule: When your Pokémon VMAX is Knocked Out your opponent takes 3 Prize cards.,True,8-celebivmax,0.0,2023
swsh6-9,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Naoki Saito,Snover,9,['Grass'],Pokémon,"['Basic', 'Single Strike']",none,80.0,none,['Abomasnow'],none,"[{'name': 'Whap Down', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Common,The berries that grow around its belly are like ice pops. Galarian Darumaka absolutely love these berries.,[459],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Whap Down cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 60 text: ,none,none,True,9-snover,0.0,2023
swsh6-10,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Akira Komayama,Abomasnow,10,['Grass'],Pokémon,"['Stage 1', 'Single Strike']",none,140.0,Snover,none,"[{'name': 'Toughness Boost', 'text': ""Your Single Strike Pokémon in play, except any Abomasnow, get +50 HP. You can't apply more than 1 Toughness Boost Ability at a time."", 'type': 'Ability'}]","[{'name': 'Mega Punch', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '90', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless', 'Colorless']",3.0,Rare,This Pokémon is known to bring blizzards. A shake of its massive body is enough to cause whiteout conditions.,[460],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Mega Punch cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 90 text: ,"name: Toughness Boost text: ""Your Single Strike Pokémon in play except any Abomasnow get +50 HP. You cant apply more than 1 Toughness Boost Ability at a time."" type: Ability",none,True,1-abomasnow,0.0,2023
swsh6-11,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Lee HyunJung,Deerling,11,['Grass'],Pokémon,['Basic'],none,60.0,none,['Sawsbuck'],none,"[{'name': 'Growl', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""During your opponent's next turn, the Defending Pokémon's attacks do 20 less damage (before applying Weakness and Resistance).""}, {'name': 'Rear Kick', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,The turning of the seasons changes the color and scent of this Pokémon's fur. People use it to mark the seasons.,[585],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Growl cost: Colorless convertedEnergyCost: 1 damage:  text: ""During your opponents next turn the Defending Pokémons attacks do 20 less damage (before applying Weakness and Resistance)."" name: Rear Kick cost: Grass Colorless convertedEnergyCost: 2 damage: 20 text: ",none,none,True,11-deerling,0.0,2023
swsh6-12,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Sekio,Sawsbuck,12,['Grass'],Pokémon,['Stage 1'],none,110.0,Deerling,none,none,"[{'name': 'Tackle', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ''}, {'name': 'Winter Horn', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '80+', 'text': 'If you have a Stadium in play, this attack does 80 more damage.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Rare,They migrate according to the seasons. People can tell the season by looking at Sawsbuck's horns.,[586],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Tackle cost: Colorless convertedEnergyCost: 1 damage: 30 text:  name: Winter Horn cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 80+ text: If you have a Stadium in play this attack does 80 more damage.,none,none,True,12-sawsbuck,0.0,2023
swsh6-13,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,MAHOU,Bounsweet,13,['Grass'],Pokémon,['Basic'],none,60.0,none,['Steenee'],none,"[{'name': 'Splash', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,"When under attack, it secretes a sweet and delicious sweat. The scent only calls more enemies to it.",[761],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Splash cost: Colorless Colorless convertedEnergyCost: 2 damage: 30 text: ,none,none,True,13-bounsweet,0.0,2023
swsh6-14,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Tomokazu Komiya,Steenee,14,['Grass'],Pokémon,['Stage 1'],none,80.0,Bounsweet,['Tsareena'],none,"[{'name': 'Splash', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '20', 'text': ''}, {'name': 'Stomp', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50+', 'text': 'Flip a coin. If heads, this attack does 30 more damage.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Uncommon,Any Corvisquire that pecks at this Pokémon will be greeted with a smack from its sepals followed by a sharp kick.,[762],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Splash cost: Colorless convertedEnergyCost: 1 damage: 20 text:  name: Stomp cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 50+ text: Flip a coin. If heads this attack does 30 more damage.,none,none,True,14-steenee,0.0,2023
swsh6-15,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Yuu Nishida,Tsareena,15,['Grass'],Pokémon,['Stage 2'],none,140.0,Steenee,none,none,"[{'name': 'Tread On', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '10+', 'text': ""This attack does 50 more damage for each Colorless in your opponent's Active Pokémon's Retreat Cost.""}, {'name': 'Solar Beam', 'cost': ['Grass', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '120', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare,A kick from the hardened tips of this Pokémon's legs leaves a wound in the opponent's body and soul that will never heal.,[763],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Tread On cost: Colorless Colorless convertedEnergyCost: 2 damage: 10+ text: ""This attack does 50 more damage for each Colorless in your opponents Active Pokémons Retreat Cost."" name: Solar Beam cost: Grass Colorless Colorless convertedEnergyCost: 3 damage: 120 text: ",none,none,True,15-tsareena,0.0,2023
swsh6-16,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,kodama,Grookey,16,['Grass'],Pokémon,"['Basic', 'Rapid Strike']",none,60.0,none,['Thwackey'],none,"[{'name': 'Hit Twice', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30×', 'text': 'Flip 2 coins. This attack does 30 damage for each heads.'}]","[{'type': 'Fire', 'value': '×2'}]",['Colorless'],1.0,Common,"It attacks with rapid beats of its stick. As it strikes with amazing speed, it gets more and more pumped.",[810],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,name: Hit Twice cost: Grass Colorless convertedEnergyCost: 2 damage: 30× text: Flip 2 coins. This attack does 30 damage for each heads.,none,none,True,16-grookey,0.0,2023
swsh6-17,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Kouki Saitou,Thwackey,17,['Grass'],Pokémon,"['Stage 1', 'Rapid Strike']",none,100.0,Grookey,['Rillaboom'],none,"[{'name': 'Knock Off', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ""Discard a random card from your opponent's hand.""}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Uncommon,"When it's drumming out rapid beats in battle, it gets so caught up in the rhythm that it won't even notice that it's already knocked out its opponent.",[811],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Knock Off cost: Grass Colorless convertedEnergyCost: 2 damage: 30 text: ""Discard a random card from your opponents hand.""",none,none,True,17-thwackey,0.0,2023
swsh6-19,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Shin Nagasawa,Zarude,19,['Grass'],Pokémon,['Basic'],none,130.0,none,none,none,"[{'name': 'Pack Call', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Search your deck for a Grass Pokémon, reveal it, and put it into your hand. If you go second and it's your first turn, search for up to 3 Grass Pokémon instead of 1. Then, shuffle your deck.""}, {'name': 'Repeated Whip', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60+', 'text': 'This attack does 20 more damage for each Grass Energy attached to this Pokémon.'}]","[{'type': 'Fire', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo,"Once the vines on Zarude's body tear off, they become nutrients in the soil. This helps the plants of the forest grow.",[893],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,none,E,none,"name: Pack Call cost: Grass convertedEnergyCost: 1 damage:  text: ""Search your deck for a Grass Pokémon reveal it and put it into your hand. If you go second and its your first turn search for up to 3 Grass Pokémon instead of 1. Then shuffle your deck."" name: Repeated Whip cost: Colorless Colorless Colorless convertedEnergyCost: 3 damage: 60+ text: This attack does 20 more damage for each Grass Energy attached to this Pokémon.",none,none,True,19-zarude,0.0,2023
swsh6-20,Chilling Reign,Sword & Shield,TPCI,Eighth,6/18/2021,Ayaka Yoshida,Blaziken V,20,['Fire'],Pokémon,"['Basic', 'V', 'Rapid Strike']",none,210.0,none,none,none,"[{'name': 'High Jump Kick', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '50', 'text': ''}, {'name': 'Fire Spin', 'cost': ['Fire', 'Fire', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '210', 'text': 'Discard 2 Energy from this Pokémon.'}]","[{'type': 'Water', 'value': '×2'}]","['Colorless', 'Colorless']",2.0,Rare Holo V,none,[257],"{'unlimited': 'Legal', 'standard': 'Legal', 'expanded': 'Legal'}",none,"['V rule: When your Pokémon V is Knocked Out, your opponent takes 2 Prize cards.']",E,none,name: High Jump Kick cost: Colorless Colorless convertedEnergyCost: 2 damage: 50 text:  name: Fire Spin cost: Fire Fire Colorless Colorless convertedEnergyCost: 4 damage: 210 text: Discard 2 Energy from this Pokémon.,none,V rule: When your Pokémon V is Knocked Out your opponent takes 2 Prize cards.,True,2-blazikenv,0.000257201646090535,2023
